ProductKey,ProductName,Total,Custo
2289,Proseware Chandelier M0615 Silver,4410187.0444,2030697.76
1807,MGS Dungeon Siege 2009 E163,673078.4,347011.56
1809,MGS Bicycle Board Games2009 E165,718140.16,370563.2
1814,MGS Zoo Tycoon2009 E170,672926.08,347500.86
1816,MGS Age of Empires II Gold Edition2009 E172,721674.24,372275.75
1839,Litware Washer & Dryer 24in M260 Blue,21074310.54,9876022.39
1841,Litware Washer & Dryer 15.5in E150 Blue,10995873.12,5766521.04
1848,NT Washer & Dryer 25.5in M2550 White,10048258.737,4738284.24
1850,NT Washer & Dryer 21in E2100 White,20701954.047,10762081.92
1873,Contoso Washer & Dryer 25.5in M255 Silver,10364022.63,4877935.11
1875,Contoso Washer & Dryer 21in E210 Silver,21211678.41,11011991.76
1882,Contoso Washer & Dryer 27in L270 Green,3133868.4,1090417.06
1884,Contoso Washer & Dryer 24in M240 Green,21943078.2,10295709.45
1907,Fabrikam Refrigerator 3.2CuFt E1600 Brown,6061705.1028,3098246.0
1909,Fabrikam Refrigerator 24.7CuFt X9800 Silver,8833284.3959,2939990.06
1914,Fabrikam Refrigerator 1.7CuFt E1200 Silver,2584307.7918,1335804.39
1916,Fabrikam Refrigerator 19CuFt M7600 Green,8036205.95,3698455.32
1939,Litware Refrigerator 24.7CuFt X980 White,41716509.6355,13957796.3
1941,Litware Refrigerator 9.7CuFt M560 White,9641837.64,4457572.02
1948,Litware Refrigerator 4.6CuFt E280 Brown,6537307.0825,3348009.54
1950,Litware Refrigerator 1.7CuFt E120 Brown,2653071.2019,1368674.31
1973,Litware Refrigerator 3.2CuFt E160 Grey,5794519.0455,2965203.0
1975,Litware Refrigerator L1200 Orange,7682471.9922,2581635.7
1982,Litware Refrigerator 9.7CuFt M560 Red,9394248.11,4334015.07
1984,Fabrikam Microwave 2.2CuFt M1250 White,2022012.8943,935334.9
2007,Fabrikam Microwave 1.5CuFt X1100 Black,2100414.7164,705827.36
2009,Fabrikam Microwave 1.6CuFt M1250 Black,3798199.3772,1752737.52
2014,Fabrikam Microwave 2.2CuFt M1250 Blue,2102620.8637,969179.86
2016,Fabrikam Microwave 1.0CuFt E1100 Blue,2988414.1266,1533098.97
2018,Fabrikam Microwave 0.8CuFt E0800 Blue,1897602.8813,977753.27
2039,Litware Microwave 1.6CuFt M125 Red,4182814.6085,1932679.5
2041,Litware Microwave 0.9CuFt E090 Red,2038595.1201,1052889.94
2043,Litware Microwave 1.5CuFt X110 Black,13654054.1742,4549817.44
2048,Litware Microwave 0.8CuFt E080 Black,1807985.5157,932664.94
2050,Litware Microwave 2.2CuFt M125 Blue,1908160.5872,879785.02
2073,Contoso Microwave 1.5CuFt X0110 Red,2175066.5904,728994.56
2075,Contoso Microwave 1.6CuFt M0125 Red,3698263.5295,1703903.22
2082,Contoso Microwave 1.0CuFt E0110 Black,2953565.016,1512258.93
2084,Contoso Microwave 0.8CuFt E0080 Black,1873433.6257,967486.11
2107,Contoso Water Heater 4.0GPM M1250 Grey,16546889.45,7643478.75
2109,Contoso Water Heater 1.5GPM E0800 Grey,4718445.45,2439051.12
2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,14293950.0,4753382.6
2118,Contoso Coffee Maker 12C M1000 Black,9346544.15,4307467.36
2141,Adventure Works Coffee Maker Auto 10C M100 Black,7374842.2202,3398939.4
2143,Adventure Works Coffee Maker Auto 5C E090 Black,3108204.62,1605658.2
2148,Adventure Works Coffee Maker 12C M100 Silver,9346268.25,4314629.76
2150,Adventure Works Coffee Maker 5C E090 Silver,3010302.13,1554369.48
2173,Fabrikam Coffee Maker Auto 5C E090 Silver,3172987.34,1638815.1
2175,Fabrikam Coffee Maker 4C E080 Silver,2619093.162,1351290.69
2182,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,5357632.5,1794750.44
2184,Fabrikam Coffee Maker 12C M100 Grey,9684735.25,4465654.08
2207,Adventure Works Floor Lamp M2150 Silver,3429951.15,1582751.17
2209,Adventure Works Chandelier M6150 Silver,4363400.1787,2013776.16
2216,Adventure Works Chandelier M8150 Grey,2804538.885,1295200.3
2218,Adventure Works Wall Lamp E2150 Grey,2336416.4824,1205477.19
2241,WWI Chandelier M615 White,4582888.8353,2113084.8
2243,WWI Wall Lamp E315 White,1971243.3419,1018576.0
2248,WWI Chandelier M815 Silver,2627508.78,1216056.03
2250,WWI Wall Lamp E215 Silver,2238367.8538,1154706.09
2252,WWI Desk Lamp E130 Silver,1601700.711,827061.16
2273,Proseware Chandelier M0615 Black,4306355.759,1987547.68
2275,Proseware Wall Lamp E0315 Black,2016208.6931,1041248.0
1763,MGS Flight Simulator 2000 M410,1929881.205,893226.51
1777,MGS Flight Simulator X 2008 E133,794996.47,407054.4
1778,MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134,534474.09,273693.12
1795,MGS Flight Simulator 2009: A Century of Flight E151,559291.54,286625.92
1796,MGS Rise of Nations2009 E152,963617.96,496575.68
1810,MGS Bicycle Card Games2009 E166,645315.52,331794.33
1813,MGS Racing Madness 2009 E169,589462.4,301702.38
1827,Litware Washer & Dryer 27in L420 White,2551356.6,888325.26
1828,Litware Washer & Dryer 25.5in M350 White,10374464.88,4881593.79
1845,Litware Washer & Dryer 21in E214 Green,21410817.87,11115524.7
1846,Litware Washer & Dryer 15.5in E150 Green,10728320.94,5617799.6
1860,NT Washer & Dryer 21in E2100 Blue,21080730.372,10961923.52
1863,NT Washer & Dryer 25.5in M2550 Green,9954653.841,4678804.04
1877,Contoso Washer & Dryer 27in L270 Blue,2618531.76,913806.4
1878,Contoso Washer & Dryer 25.5in M255 Blue,9826753.95,4622742.18
1895,Contoso Washer & Dryer 21in E210 Pink,21619807.17,11227209.84
1896,Contoso Washer & Dryer 15.5in E155 Pink,10709869.41,5603538.64
1910,Fabrikam Refrigerator 19CuFt M7600 Silver,8513098.48,3931210.78
1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,6073277.0895,3105240.75
1927,Fabrikam Refrigerator 24.7CuFt X9800 Grey,8468261.5366,2819124.98
1928,Fabrikam Refrigerator 19CuFt M7600 Grey,8155080.72,3767496.46
1945,Litware Refrigerator 24.7CuFt X980 Brown,44321045.4963,14807032.52
1946,Litware Refrigerator 19CuFt M760 Brown,8772720.69,4049035.48
1960,Litware Refrigerator 4.6CuFt E280 Green,6564561.174,3352138.92
1963,Litware Refrigerator 24.7CuFt X980 Blue,43627159.6647,14571663.68
1977,Litware Refrigerator 9.7CuFt M560 Orange,9842602.03,4538734.2
1978,Litware Refrigerator 4.6CuFt E280 Orange,6637938.728,3395268.0
1995,Fabrikam Microwave 1.5CuFt X1100 Grey,2074103.427,695457.28
1996,Fabrikam Microwave 2.2CuFt M1250 Grey,2057893.1002,951153.74
2010,Fabrikam Microwave 1.0CuFt E1100 Black,2959189.8142,1514542.77
2013,Fabrikam Microwave 1.5CuFt X1100 Blue,2022366.5484,678026.72
2027,Litware Microwave 1.6CuFt M125 Silver,3991292.6492,1842460.2
2028,Litware Microwave 1.0CuFt E110 Silver,3026667.794,1547587.08
2045,Litware Microwave 1.6CuFt M125 Black,3931795.1548,1812994.08
2046,Litware Microwave 1.0CuFt E110 Black,3040682.1929,1555295.04
2060,Contoso Microwave 0.8CuFt E0080 White,1892828.6839,978092.28
2063,Contoso Microwave 1.6CuFt M0125 Silver,3699500.0608,1709117.73
2077,Contoso Microwave 0.9CuFt E0090 Red,1931317.8489,996811.94
2078,Contoso Microwave 0.8CuFt E0080 Red,1886497.6004,975719.21
2095,Contoso Water Heater 7.2GPM X1800 Green,25627490.75,8526837.6
2096,Contoso Water Heater 4.3GPM M1250 Green,8634099.825,3979209.33
2110,Contoso Water Heater 7.2GPM X1800 Red,23945695.75,7968742.2
2113,Contoso Water Heater 2.6GPM E0900 Red,10428904.72,5340891.78
2114,Contoso Water Heater 1.5GPM E0800 Red,5305473.35,2740207.44
2127,Contoso Coffee Maker 4C E0800 Silver,2574271.167,1329434.79
2128,Contoso Coffee Maker Super-Auto 12C X1250 White,14621244.0,4875292.24
2145,Adventure Works Coffee Maker 4C E080 Black,2651761.713,1370497.39
2146,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,5134750.5,1720948.64
2163,Adventure Works Coffee Maker 4C E080 Grey,2501816.844,1291816.15
2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,5048373.0,1689241.2
2177,Fabrikam Coffee Maker Auto 10C M100 White,7489672.4609,3460002.3
2178,Fabrikam Coffee Maker 12C M100 White,8978684.9,4146824.96
2195,Adventure Works Wall Lamp E3150 Black,2028875.8511,1047488.0
2196,Adventure Works Desk Lamp E1300 Black,1537370.5425,794045.56
2213,Adventure Works Desk Lamp E1200 Silver,590320.7608,304515.64
2214,Adventure Works Floor Lamp X1150 Grey,12173592.7083,4054463.52
2227,Adventure Works Wall Lamp E3150 Blue,2035983.5342,1051960.0
2228,Adventure Works Desk Lamp E1300 Blue,1605660.6345,829506.76
2231,WWI Floor Lamp M215 Black,3450457.26,1595222.37
2320,Litware Chandelier M8015 White,2773293.54,1280260.43
2322,Litware Wall Lamp E2015 White,2364165.3698,1220463.84
2337,Litware Chandelier M6015 Grey,4294274.3843,1978346.56
2339,Litware Wall Lamp E3015 Grey,2134513.0135,1102868.0
2354,Contoso Air conditioner 5200BTU E0100 White,2161118.7168,1115992.0
2356,Contoso Air conditioner 12000BTU M0640 Red,4749488.748,2192508.45
2369,Contoso Air conditioner 25000BTU L1672 Grey,11725276.9974,3900427.2
2371,Contoso Air conditioner 10000BTU M0490 Grey,4570802.2998,2109688.06
2373,Contoso Air conditioner 7000BTU E0260 Grey,6504809.1658,3328127.34
2386,Proseware Air conditioner 8000BTU M320 White,8139908.4972,3755135.1
2388,Proseware Air conditioner 6000BTU E180 White,4203947.7921,2168995.08
2403,Proseware Air conditioner 5200BTU E100 Silver,2292136.605,1184353.52
2405,Proseware Air conditioner 12000BTU M640 Grey,4112885.5875,1899116.34
2420,Litware 20'' Box Fan E401 Black,380682.8072,195106.25
2422,Litware 20'' Box Fan E401 Yellow,358678.3737,184016.0
2437,"Litware 14"" High Velocity Floor Fan E801 Black",880636.9594,454785.5
2439,Litware 120mm Blue LED Case Fan E901 Black,203775.7203,105113.59
2454,Litware Desktop Wind Tower Oscillating Fan E1201 White,293204.7325,150728.82
2456,Litware USB Foam Fan E1301 White,255821.0255,131135.11
2471,Litware 80mm LED Dual PCI Slot Fan E1501 White,621614.1546,321182.4
2473,Litware 20'' Weather-Shield Performance Box Fan E1601 Yellow,383303.6895,196690.56
2486,Litware 18'' Oscillating Pedestal Fan M145 Blue,4809472.0,2231129.55
2488,Contoso Rubberized Skin BlackBerry E100 Black,5760491.2106,2938496.8
2490,Contoso Rubberized Skin BlackBerry E100 White,6051712.2837,3087018.4
2503,Contoso Touch Stylus Pen E150 Silver,3496230.27,1782721.6
2505,Contoso Touch Stylus Pen E150 Red,3424264.5078,1746073.6
2268,WWI Desk Lamp E130 Blue,1578790.239,815403.8
2291,Proseware Wall Lamp E0315 Silver,1926755.3039,995384.0
2293,Proseware Desk Lamp E0120 Silver,579405.3005,299072.4
2298,Proseware Wall Lamp E0215 Grey,2287807.3335,1181192.7
2300,Proseware Desk Lamp E0130 Grey,1580009.4765,816708.12
2302,Proseware Floor Lamp X0115 Blue,8076201.6937,2696373.12
2325,Litware Desk Lamp E1020 White,585453.6837,302527.94
2327,Litware Floor Lamp M2015 Silver,3412635.03,1576983.24
2332,Litware Desk Lamp E1030 Silver,1574580.8715,812265.28
2334,Litware Floor Lamp X1015 Grey,3981100.2431,1334911.2
2357,Contoso Air conditioner 10000BTU M0490 Red,4205048.5059,1940027.14
2359,Contoso Air conditioner 7000BTU E0260 Red,6400496.643,3272763.06
2366,Contoso Air conditioner 7000BTU E0260 Silver,6641805.5991,3395115.06
2368,Contoso Air conditioner 5200BTU E0100 Silver,2214860.9307,1143078.64
2391,Proseware Air conditioner 12000BTU M640 Red,4645512.6084,2145971.85
2393,Proseware Air conditioner 8000BTU M320 Red,7859067.5184,3627296.8
2400,Proseware Air conditioner 8000BTU M320 Silver,7481448.9591,3456784.42
2402,Proseware Air conditioner 6000BTU E180 Silver,3918082.0861,2022070.72
2425,Litware Tower Fan E501 Yellow,264948.1464,136286.76
2427,Litware Mobile Fan External USB Cooling Fan E601 Silver,654820.166,337982.58
2432,"Litware 16"" White Oscillating Stand Fan E701 Black",307535.9892,157998.82
2434,"Litware 16"" White Oscillating Stand Fan E701 Grey",303929.1201,156248.88
2457,Litware USB Foam Fan E1301 Black,277401.4299,142344.11
2459,Litware 180 CFM Vertical Discharge Fan X450 Red,595790.403,198531.76
2466,Litware USB Durable Desk Soft Fan E1401 Red,575169.0,296885.93
2468,Litware 80mm LED Dual PCI Slot Fan E1501 Red,647133.4899,334091.0
2491,Cigarette Lighter Adapter for Contoso Phones E110 Black,10227464.3772,5218304.0
2493,Cigarette Lighter Adapter for Contoso Phones E110 Red,9827981.4843,5014464.0
2500,Contoso Phone Tough Skin Case E140 Silver,2575203.31,1312974.0
2502,Contoso Touch Stylus Pen E150 Black,3556996.1433,1813770.6
1793,MGS Halo: Combat Evolved2009 E149,891573.61,458303.36
1794,MGS Zoo Tycoon Complete Collection2009 E150,564453.26,289344.0
1811,MGS Bicycle Casino Games2009 E167,553011.84,283141.6
1812,MGS Flight Simulator 2009 E168,406711.04,208441.8
1826,"MGS Age of Empires, 2009 E182",665785.28,343015.61
1829,Litware Washer & Dryer 24in M260 White,22203633.96,10408573.5
1830,Litware Washer & Dryer 21in E214 White,20233410.21,10514707.56
1843,Litware Washer & Dryer 25.5in M350 Green,9870134.04,4652926.29
1844,Litware Washer & Dryer 24in M260 Green,22372798.86,10484652.23
1861,NT Washer & Dryer 15.5in E1550 Blue,10804399.452,5656009.1
1862,NT Washer & Dryer 27in L2700 Green,35764461.183,12049662.64
1876,Contoso Washer & Dryer 15.5in E155 Silver,10750778.46,5631041.92
1879,Contoso Washer & Dryer 24in M240 Blue,22544908.92,10562403.02
1880,Contoso Washer & Dryer 21in E210 Blue,21031423.14,10939437.18
1893,Contoso Washer & Dryer 25.5in M255 Pink,9373838.76,4423344.12
1894,Contoso Washer & Dryer 24in M240 Pink,22807300.86,10699511.94
1911,Fabrikam Refrigerator 9.7CuFt M5600 Silver,9204310.0,4248998.82
1912,Fabrikam Refrigerator 4.6CuFt E2800 Silver,6458655.7043,3304115.76
1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,9498152.79,4377316.68
1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,6535966.1272,3336997.86
1943,Litware Refrigerator 3.2CuFt E160 White,6065325.3735,3102100.25
1944,Litware Refrigerator 1.7CuFt E120 White,2573197.5465,1328117.07
1947,Litware Refrigerator 9.7CuFt M560 Brown,9738150.12,4497472.98
1961,Litware Refrigerator 3.2CuFt E160 Green,6034638.4695,3090252.0
1962,Litware Refrigerator 1.7CuFt E120 Green,2486128.9446,1283186.01
1979,Litware Refrigerator 3.2CuFt E160 Orange,6333452.1972,3239425.75
1980,Litware Refrigerator 1.7CuFt E120 Orange,2535685.0323,1309296.39
1993,Fabrikam Microwave 0.9CuFt E0900 Silver,1990104.9696,1027807.78
1994,Fabrikam Microwave 0.8CuFt E0800 Silver,1842150.569,951746.36
1997,Fabrikam Microwave 1.6CuFt M1250 Grey,3833248.8299,1767553.35
2011,Fabrikam Microwave 0.9CuFt E0900 Black,1954696.5108,1009454.98
2012,Fabrikam Microwave 0.8CuFt E0800 Black,1854143.0565,957073.66
2029,Litware Microwave 0.9CuFt E090 Silver,1931468.8338,996709.98
2030,Litware Microwave 0.8CuFt E080 Silver,1893279.8864,977220.54
2044,Litware Microwave 2.2CuFt M125 Black,2020532.9683,931012.31
2047,Litware Microwave 0.9CuFt E090 Black,2067314.2479,1068081.98
2061,Contoso Microwave 1.5CuFt X0110 Silver,1942513.683,651991.2
2062,Contoso Microwave 2.2CuFt M0125 Silver,1915544.218,882728.06
2079,Contoso Microwave 1.5CuFt X0110 Black,2255738.562,756133.28
2080,Contoso Microwave 2.2CuFt M0125 Black,2112454.372,974054.27
2094,Contoso Water Heater 1.5GPM E0800 Blue,5143915.275,2657632.32
2097,Contoso Water Heater 4.0GPM M1250 Green,16818067.98,7762788.75
2111,Contoso Water Heater 4.3GPM M1250 Red,8614119.15,3973559.91
2112,Contoso Water Heater 4.0GPM M1250 Red,16574526.99,7660575.0
2129,Contoso Coffee Maker Auto 10C M1000 White,7477013.0106,3449024.7
2130,Contoso Coffee Maker 12C M1000 White,10238266.3,4730458.24
2144,Adventure Works Coffee Maker 5C E090 Black,2960305.18,1529986.32
2147,Adventure Works Coffee Maker Auto 10C M100 Silver,7509851.4904,3463775.85
2161,Adventure Works Coffee Maker Auto 5C E090 Grey,3245106.69,1674631.2
2162,Adventure Works Coffee Maker 5C E090 Grey,2773186.51,1431694.08
2179,Fabrikam Coffee Maker Auto 5C E090 White,3315328.72,1711527.6
2180,Fabrikam Coffee Maker 5C E090 White,3097985.65,1599489.72
2194,Adventure Works Wall Lamp E2150 Black,2380221.2317,1228599.45
2197,Adventure Works Desk Lamp E1200 Black,533264.7858,275311.74
2211,Adventure Works Wall Lamp E3150 Silver,2205238.9989,1138124.0
2212,Adventure Works Desk Lamp E1300 Silver,1580457.1965,816137.48
2229,Adventure Works Desk Lamp E1200 Blue,585232.6574,302375.04
2230,WWI Floor Lamp X115 Black,12941906.7877,4311541.92
2244,WWI Desk Lamp E130 White,1517880.3315,783447.96
2247,WWI Floor Lamp M215 Silver,3226513.86,1486878.82
2277,Proseware Desk Lamp E0120 Black,592208.6313,305662.39
2282,Proseware Wall Lamp E0215 White,2294241.1973,1182783.12
2284,Proseware Desk Lamp E0130 White,1672475.649,863459.84
2307,Proseware Wall Lamp E0315 Blue,1819803.4904,940056.0
2309,Proseware Desk Lamp E0120 Blue,589789.6379,304515.64
2316,Litware Desk Lamp E1030 Black,1527470.334,787483.2
2318,Litware Floor Lamp X1015 White,3872384.1125,1295295.84
2341,Litware Desk Lamp E1020 Grey,597712.3961,308858.0
2343,Litware Floor Lamp M2015 Blue,3324132.3,1537387.18
2350,Contoso Air conditioner 10000BTU M0490 White,4638925.6155,2142710.64
2352,Contoso Air conditioner 7000BTU E0260 White,6421012.9591,3281633.58
2375,Contoso Air conditioner 5200BTU E0100 Grey,2103169.3854,1085260.16
2377,Contoso Air conditioner 12000BTU M0640 Blue,4834531.6992,2230583.85
2382,Contoso Air conditioner 5200BTU E0100 Blue,2179775.2206,1125357.36
2384,Proseware Air conditioner 12000BTU M640 White,4548537.5166,2099012.19
2407,Proseware Air conditioner 8000BTU M320 Grey,7793357.1612,3593451.84
2409,Proseware Air conditioner 6000BTU E180 Grey,3872372.3717,1997906.2
2416,Litware 3-Speed Oscillating Blower Fan M115 White,1465270.5837,681688.96
2418,Litware 3-Speed Oscillating Blower Fan M115 Silver,1459614.7881,678762.38
2441,Litware 120mm Blue LED Case Fan E901 blue,199155.2454,102807.82
2443,Litware 80mm Dual Ball Bearing Case Fan E1001 Black,99234.9823,51147.98
2450,Litware 92mm DBB Case Fan E1101 Grey,267427.596,137787.4
2452,Litware Desktop Wind Tower Oscillating Fan E1201 Purple,318115.6261,163480.68
2475,Litware 20'' Weather-Shield Performance Box Fan E1601 Black,391963.302,201139.95
2477,Litware 17'' Oscillating Pedestal Fan M125 Yellow,1110286.8,514331.82
2482,Litware 18'' Oscillating Pedestal Fan M135 Blue,734499.5,342340.65
2484,Litware 18'' Oscillating Pedestal Fan M145 Pink,4948944.0,2295144.15
2507,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,1834962.1668,937556.4
2509,Contoso Original K1m Li-Ion Standard Battery E170 Black,1472488.0674,751327.2
2511,Contoso Original K1m Li-Ion Standard Battery E170 Silver,1601478.0838,817070.4
2516,Contoso In-Line Coupler E180 Black,1391501.895,710847.0
2304,Proseware Chandelier M0815 Blue,2945589.99,1359898.58
2306,Proseware Wall Lamp E0215 Blue,2266638.6977,1167979.98
2319,Litware Floor Lamp M2015 White,3338465.22,1544558.12
2321,Litware Chandelier M6015 White,4400147.9809,2028053.76
2323,Litware Wall Lamp E3015 White,1908339.9895,985192.0
2336,Litware Chandelier M8015 Grey,2720396.355,1256924.6
2338,Litware Wall Lamp E2015 Grey,2352828.7146,1212695.25
2353,Contoso Air conditioner 6000BTU E0180 White,3970329.4736,2051639.12
2355,Contoso Air conditioner 25000BTU L1672 Red,11960338.9014,3975443.52
2370,Contoso Air conditioner 12000BTU M0640 Grey,4426318.1736,2049514.17
2372,Contoso Air conditioner 8000BTU M0320 Grey,7561334.9619,3495043.94
2387,Proseware Air conditioner 7000BTU E260 White,6431692.6031,3292951.14
2389,Proseware Air conditioner 5200BTU E100 White,2212990.0008,1142910.4
2404,Proseware Air conditioner 25000BTU L167 Grey,2011509.172,671775.36
2406,Proseware Air conditioner 10000BTU M490 Grey,4074163.8498,1880902.88
2421,Litware 20'' Box Fan E401 White,334544.8394,171600.75
2423,Litware Tower Fan E501 Black,303339.3462,155901.94
2436,"Litware 14"" High Velocity Floor Fan E801 White",879525.7064,454097.3
2438,"Litware 14"" High Velocity Floor Fan E801 Pink",896593.1128,462470.4
2440,Litware 120mm Blue LED Case Fan E901 White,199265.9346,102797.64
2453,Litware Desktop Wind Tower Oscillating Fan E1201 Black,295902.0331,152166.08
2455,Litware USB Foam Fan E1301 Pink,252070.1019,129331.48
2470,Litware 80mm LED Dual PCI Slot Fan E1501 Pink,681696.0171,351992.4
2472,Litware 20'' Weather-Shield Performance Box Fan E1601 Orange,387857.9709,199045.22
2487,Litware 18'' Oscillating Pedestal Fan M145 White,5069556.0,2349961.25
2489,Contoso Rubberized Skin BlackBerry E100 Silver,6077806.7258,3100159.2
2504,Contoso Touch Stylus Pen E150 White,3491472.9321,1780380.2
2506,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,1907271.5304,974582.4
2245,WWI Desk Lamp E120 White,575692.8384,296931.8
2246,WWI Floor Lamp X115 Silver,12883618.3042,4295948.64
2263,WWI Floor Lamp M215 Blue,3409950.15,1570747.64
2264,WWI Chandelier M815 Blue,2686876.815,1239144.92
2278,Proseware Floor Lamp X0115 White,8820360.8729,2945444.16
2281,Proseware Chandelier M0615 White,4282101.0136,1975279.52
2295,Proseware Floor Lamp M0215 Grey,3456155.85,1593195.8
2296,Proseware Chandelier M0815 Grey,2722939.05,1254578.67
2313,Litware Chandelier M6015 Black,4443275.7057,2049946.08
2314,Litware Wall Lamp E2015 Black,2270819.1493,1171650.18
2328,Litware Chandelier M8015 Silver,2704493.1,1249269.46
2331,Litware Wall Lamp E3015 Silver,2062132.7503,1066208.0
2345,Litware Chandelier M6015 Blue,4348434.7294,2003411.68
2346,Litware Wall Lamp E2015 Blue,2272071.8449,1172690.07
2363,Contoso Air conditioner 12000BTU M0640 Silver,4626855.414,2137087.59
2364,Contoso Air conditioner 10000BTU M0490 Silver,4209954.6918,1948332.22
2378,Contoso Air conditioner 10000BTU M0490 Blue,4299388.3119,1981552.54
2381,Contoso Air conditioner 6000BTU E0180 Blue,4002917.8441,2067850.76
2395,Proseware Air conditioner 6000BTU E180 Red,4000995.9402,2068564.48
2396,Proseware Air conditioner 5200BTU E100 Red,2155938.1878,1115094.72
2413,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Black,729286.2986,376595.34
2414,Litware 18'' Adjustable Oscillating Pedestal Fan E301 White,734613.7581,379731.6
2428,Litware Mobile Fan External USB Cooling Fan E601 White,641530.3037,330654.09
2431,"Litware 16"" White Oscillating Stand Fan E701 White",325782.9826,167579.0
2445,Litware 80mm Dual Ball Bearing Case Fan E1001 Green,99291.6188,51191.16
2446,Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,100583.6296,51821.08
2463,Litware USB Durable Desk Soft Fan E1401 White,564960.0,291412.11
2464,Litware USB Durable Desk Soft Fan E1401 Black,609079.8,314500.01
2478,Litware 17'' Oscillating Pedestal Fan M125 Blue,1097294.1,509310.18
2481,Litware 18'' Oscillating Pedestal Fan M135 Yellow,964173.0,447762.9
2495,Headphone Adapter for Contoso Phone E130 Black,2817187.7922,1436092.6
2496,Headphone Adapter for Contoso Phone E130 Silver,2654020.6227,1352922.0
2513,Contoso Bluetooth Active Headphones L15 Red,8157691.437,2705657.4
2514,Contoso Bluetooth Active Headphones L15 White,7974490.0305,2645359.4
1799,MGS RalliSport Challenge2009 E155,552577.74,284652.42
1806,MGS Zoo Tycoon Dinosaur Digs2009 E162,661003.52,340569.11
1817,MGS MechCommander 2009 E173,679683.52,350697.62
1824,MGS Age of Empires II: The Age of Kings 2009 E180,750777.92,387607.15
1831,Litware Washer & Dryer 15.5in E150 White,11349828.81,5946311.0
1842,Litware Washer & Dryer 27in L420 Green,2957563.44,1044726.74
1849,NT Washer & Dryer 24in M2400 White,21886387.164,10258222.8
1856,NT Washer & Dryer 15.5in E1550 Silver,11306079.279,5910389.32
1867,Contoso Washer & Dryer 27in L270 White,3039801.96,1063178.6
1874,Contoso Washer & Dryer 24in M240 Silver,22952940.84,10763886.25
1881,Contoso Washer & Dryer 15.5in E155 Blue,10772736.48,5641228.32
1892,Contoso Washer & Dryer 27in L270 Pink,2977506.48,1037697.46
1899,Fabrikam Refrigerator 9.7CuFt M5600 White,9532238.81,4394773.35
1906,Fabrikam Refrigerator 4.6CuFt E2800 Brown,6410231.3185,3277351.26
1917,Fabrikam Refrigerator 9.7CuFt M5600 Green,9072195.86,4183479.63
1924,Fabrikam Refrigerator 4.6CuFt E2800 Blue,6384984.1601,3265269.0
1931,Fabrikam Refrigerator 3.2CuFt E1600 Grey,6073669.0755,3108381.25
1942,Litware Refrigerator 4.6CuFt E280 White,6459024.692,3308551.02
1949,Litware Refrigerator 3.2CuFt E160 Brown,6162694.6959,3148779.5
1956,Litware Refrigerator 1.7CuFt E120 Silver,2457884.7174,1268142.72
1967,Litware Refrigerator 3.2CuFt E160 Blue,6025096.4103,3077119.0
1974,Litware Refrigerator 1.7CuFt E120 Grey,2787532.8579,1439053.05
1981,Litware Refrigerator 19CuFt M760 Red,7966308.7,3674063.54
1992,Fabrikam Microwave 1.0CuFt E1100 Silver,3021982.3287,1544518.17
1999,Fabrikam Microwave 0.9CuFt E0900 Grey,2012921.6877,1039788.08
2006,Fabrikam Microwave 0.8CuFt E0800 Red,1857145.6904,959446.73
2017,Fabrikam Microwave 0.9CuFt E0900 Blue,1902193.7616,982945.38
2024,Litware Microwave 0.8CuFt E080 White,1819035.7024,939251.42
2031,Litware Microwave 1.5CuFt X110 Grey,13456836.0432,4484508.0
2042,Litware Microwave 0.8CuFt E080 Red,1977805.788,1021146.55
2049,Litware Microwave 1.5CuFt X110 Blue,13160292.9612,4377056.32
2056,Contoso Microwave 2.2CuFt M0125 White,2003467.8216,925310.17
2067,Contoso Microwave 1.5CuFt X0110 Grey,2075808.2334,694795.36
2074,Contoso Microwave 2.2CuFt M0125 Red,2180186.9852,1006243.77
2081,Contoso Microwave 1.6CuFt M0125 Black,3942866.3397,1819698.45
2092,Contoso Water Heater 4.0GPM M1250 Blue,16447879.98,7584915.0
2099,Contoso Water Heater 1.5GPM E0800 Green,5102671.5,2637021.36
2106,Contoso Water Heater 4.3GPM M1250 Grey,8485644.375,3919890.42
2117,Contoso Coffee Maker Auto 10C M1000 Black,7414043.9947,3421237.65
2124,Contoso Coffee Maker 12C M1000 Silver,9051282.2,4180999.84
2131,Contoso Coffee Maker Auto 5C E0900 White,3158525.98,1630422.0
2135,Contoso Coffee Maker Auto 10C M1000 Grey,7164025.4462,3315921.3
2142,Adventure Works Coffee Maker 12C M100 Black,9496224.35,4387686.24
